TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude,Product Name,Age,Gender,Marital Status,Income,Day,Month,Year
TR48950,91,2022-04-29,P7,9400,4,37600,13,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy,59,0,Married,"9,85",29,4,2022
TR51740,261,2022-04-29,P2,3200,7,22400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy ,46,0,Single,"5,89",29,4,2022
TR54623,131,2022-04-29,P4,12000,3,36000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip,25,0,Single,"7,12",29,4,2022
TR56847,303,2022-04-29,P10,15000,3,45000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,45,0,Married,"10,34",29,4,2022
TR61579,246,2022-04-29,P5,4200,2,8400,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,40,1,Single,"21,81",29,4,2022
TR61819,21,2022-04-29,P2,3200,7,22400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Ginger Candy ,52,0,Married,"12,72",29,4,2022
TR65912,426,2022-04-29,P1,8800,3,26400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Choco Bar,19,0,Single,"2,16",29,4,2022
TR69581,148,2022-04-29,P5,4200,2,8400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,45,0,Married,"19,68",29,4,2022
TR78116,123,2022-04-29,P3,7500,3,22500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,34,0,Married,"4,36",29,4,2022
TR36850,196,2022-04-30,P3,7500,2,15000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,34,0,Married,"3,17",30,4,2022
TR37212,73,2022-04-30,P5,4200,4,16800,13,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,53,0,Married,"13,71",30,4,2022
TR45231,234,2022-04-30,P7,9400,2,18800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Coffee Candy,61,1,Married,"10,86",30,4,2022
TR668,299,2022-04-30,P4,12000,2,24000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip,37,1,Married,"4,54",30,4,2022
TR83420,394,2022-04-30,P8,16000,1,16000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Oat,50,0,Married,"7,19",30,4,2022
TR88321,210,2022-04-30,P9,10000,7,70000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt,33,0,Married,"10,9",30,4,2022
TR98388,276,2022-04-30,P8,16000,3,48000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Oat,31,1,Married,"8,96",30,4,2022
TR13665,401,2022-05-01,P2,3200,7,22400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Ginger Candy ,45,0,Married,"4,08",1,5,2022
TR1691,209,2022-05-01,P9,10000,7,70000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Yoghurt,47,0,Single,"2,55",1,5,2022
TR23081,199,2022-05-01,P7,9400,3,28200,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy,41,0,Married,"7,9",1,5,2022
TR29792,282,2022-05-01,P10,15000,1,15000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick,55,0,Married,"11,38",1,5,2022
TR30598,183,2022-05-01,P2,3200,5,16000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy ,27,1,Single,"0,18",1,5,2022
TR33393,150,2022-05-01,P6,18000,1,18000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cashew,61,1,Married,"8,56",1,5,2022
TR33979,64,2022-05-01,P10,15000,1,15000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,48,1,Married,"7,92",1,5,2022
TR40009,417,2022-05-01,P1,8800,4,35200,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Choco Bar,47,1,Married,"12,75",1,5,2022
TR4708,387,2022-05-01,P3,7500,4,30000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,36,0,Married,"9,1",1,5,2022
TR4847,163,2022-05-01,P9,10000,1,10000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Yoghurt,47,1,Married,"6,3",1,5,2022
TR51192,164,2022-05-01,P7,9400,3,28200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Coffee Candy,18,1,Single,0,1,5,2022
TR61800,59,2022-05-01,P2,3200,4,12800,13,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy ,46,1,Married,"10,57",1,5,2022
TR70439,302,2022-05-01,P9,10000,1,10000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt,51,0,Married,"15,43",1,5,2022
TR72254,383,2022-05-01,P5,4200,3,12600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,39,0,Married,"3,27",1,5,2022
TR73071,134,2022-05-01,P4,12000,4,48000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Potato Chip,50,0,Married,"18,62",1,5,2022
TR79845,165,2022-05-01,P5,4200,4,16800,13,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,44,1,Married,"14,58",1,5,2022
TR87163,177,2022-05-01,P2,3200,6,19200,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy ,33,1,Married,"8,06",1,5,2022
TR9022,280,2022-05-01,P8,16000,3,48000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat,60,1,Married,"9,57",1,5,2022
TR98209,118,2022-05-01,P5,4200,5,21000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,20,1,Single,"3,28",1,5,2022
TR15090,49,2022-05-02,P9,10000,4,40000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Yoghurt,44,1,Married,"13,48",2,5,2022
TR15275,336,2022-05-02,P1,8800,4,35200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Choco Bar,51,0,Single,"10,84",2,5,2022
TR15829,19,2022-05-02,P9,10000,5,50000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt,24,1,Single,"4,14",2,5,2022
TR16411,116,2022-05-02,P9,10000,5,50000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Yoghurt,51,1,Married,"15,77",2,5,2022
TR19017,282,2022-05-02,P5,4200,2,8400,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,55,0,Married,"11,38",2,5,2022
TR19160,16,2022-05-02,P8,16000,2,32000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,52,0,Married,"11,8",2,5,2022
TR22182,342,2022-05-02,P3,7500,4,30000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Crackers,48,1,Married,"13,55",2,5,2022
TR269,213,2022-05-02,P8,16000,2,32000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Oat,24,1,Single,"5,72",2,5,2022
TR45153,400,2022-05-02,P5,4200,5,21000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,23,1,Single,"2,79",2,5,2022
TR47505,113,2022-05-02,P4,12000,1,12000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Potato Chip,57,0,Married,"71,3",2,5,2022
TR5564,290,2022-05-02,P10,15000,1,15000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick,19,1,Single,"0,98",2,5,2022
TR65507,166,2022-05-02,P1,8800,7,61600,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Choco Bar,33,0,Married,"3,33",2,5,2022
TR67560,382,2022-05-02,P8,16000,1,16000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Oat,54,0,Married,"15,55",2,5,2022
TR72929,357,2022-05-02,P10,15000,5,75000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick,48,0,Married,"18,14",2,5,2022
TR73763,150,2022-05-02,P4,12000,1,12000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Potato Chip,61,1,Married,"8,56",2,5,2022
TR82463,338,2022-05-02,P9,10000,4,40000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt,46,1,Married,"5,12",2,5,2022
TR89294,23,2022-05-02,P1,8800,3,26400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Choco Bar,57,1,Married,"12,56",2,5,2022
TR91209,270,2022-05-02,P8,16000,1,16000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat,49,1,Married,"8,81",2,5,2022
TR12711,241,2022-05-03,P3,7500,3,22500,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Crackers,24,1,Single,"0,57",3,5,2022
TR31892,77,2022-05-03,P1,8800,2,17600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar,26,0,Married,"4,67",3,5,2022
TR47996,150,2022-05-03,P3,7500,3,22500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers,61,1,Married,"8,56",3,5,2022
TR48773,445,2022-05-03,P1,8800,3,26400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Choco Bar,51,0,Married,"14,48",3,5,2022
TR5054,280,2022-05-03,P3,7500,4,30000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,60,1,Married,"9,57",3,5,2022
TR6391,165,2022-05-03,P2,3200,6,19200,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Ginger Candy ,44,1,Married,"14,58",3,5,2022
TR79674,70,2022-05-03,P5,4200,4,16800,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,30,1,Married,"4,42",3,5,2022
TR90342,342,2022-05-03,P2,3200,3,9600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Ginger Candy ,48,1,Married,"13,55",3,5,2022
TR95407,399,2022-05-03,P5,4200,3,12600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,52,1,Single,"33,77",3,5,2022
TR36073,366,2022-05-04,P7,9400,5,47000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy,18,0,Single,0,4,5,2022
TR5700,30,2022-05-04,P9,10000,4,40000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt,37,1,Single,"2,26",4,5,2022
TR64849,366,2022-05-04,P8,16000,2,32000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,18,0,Single,0,4,5,2022
TR72156,110,2022-05-04,P5,4200,3,12600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,19,0,Married,"2,41",4,5,2022
TR75679,277,2022-05-04,P8,16000,1,16000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Oat,60,1,Married,"9,38",4,5,2022
TR82771,425,2022-05-04,P5,4200,5,21000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,58,1,Married,"7,22",4,5,2022
TR91371,357,2022-05-04,P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,48,0,Married,"18,14",4,5,2022
TR92300,356,2022-05-04,P5,4200,2,8400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,56,0,Married,"13,25",4,5,2022
TR98177,92,2022-05-04,P8,16000,2,32000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Oat,60,0,Married,"10,72",4,5,2022
TR20664,270,2022-05-05,P4,12000,2,24000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Potato Chip,49,1,Married,"8,81",5,5,2022
TR27543,344,2022-05-05,P2,3200,5,16000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Ginger Candy ,47,1,Married,"5,63",5,5,2022
TR44292,1,2022-05-05,P3,7500,4,30000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers,55,1,Married,"5,12",5,5,2022
TR47702,101,2022-05-05,P9,10000,1,10000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt,61,1,Married,"54,2",5,5,2022
TR50090,308,2022-05-05,P10,15000,3,45000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,45,0,Married,"10,72",5,5,2022
TR52573,421,2022-05-05,P7,9400,3,28200,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy,35,0,Married,"9,01",5,5,2022
TR54037,31,2022-05-05,P4,12000,2,24000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Potato Chip,38,0,Married,"9,61",5,5,2022
TR57804,253,2022-05-05,P10,15000,4,60000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick,37,0,Married,"4,32",5,5,2022
TR6886,83,2022-05-05,P1,8800,4,35200,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Choco Bar,34,1,Married,"10,88",5,5,2022
TR69136,104,2022-05-05,P4,12000,1,12000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip,31,1,Married,"7,92",5,5,2022
TR7049,240,2022-05-05,P10,15000,3,45000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,22,1,Single,"3,33",5,5,2022
TR71006,238,2022-05-05,P8,16000,2,32000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Oat,26,0,Single,"6,61",5,5,2022
TR88458,204,2022-05-05,P8,16000,2,32000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Oat,53,0,Married,"9,46",5,5,2022
TR90657,127,2022-05-05,P10,15000,5,75000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,27,0,Married,"2,07",5,5,2022
TR16558,295,2022-05-06,P2,3200,7,22400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Ginger Candy ,34,0,Married,"4,78",6,5,2022
TR18969,200,2022-05-06,P9,10000,4,40000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Yoghurt,25,0,Married,"2,39",6,5,2022
TR19042,250,2022-05-06,P4,12000,1,12000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Potato Chip,30,1,Married,"3,96",6,5,2022
TR26690,155,2022-05-06,P3,7500,6,45000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers,40,0,Married,"7,17",6,5,2022
TR42917,187,2022-05-06,P6,18000,2,36000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cashew,49,1,Married,"9,18",6,5,2022
TR59177,99,2022-05-06,P3,7500,2,15000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Crackers,40,0,Married,"8,47",6,5,2022
TR65670,224,2022-05-06,P5,4200,4,16800,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,29,0,Married,"3,31",6,5,2022
TR70742,300,2022-05-06,P2,3200,3,9600,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy ,25,1,Single,"4,22",6,5,2022
TR7576,1,2022-05-06,P7,9400,2,18800,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy,55,1,Married,"5,12",6,5,2022
TR77071,445,2022-05-06,P2,3200,7,22400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Ginger Candy ,51,0,Married,"14,48",6,5,2022
TR88506,142,2022-05-06,P1,8800,7,61600,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Choco Bar,23,1,Single,"1,58",6,5,2022
TR90060,309,2022-05-06,P3,7500,2,15000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers,23,0,Single,"3,03",6,5,2022
TR94150,178,2022-05-06,P2,3200,3,9600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Ginger Candy ,43,0,Married,"9,58",6,5,2022
TR10333,206,2022-05-07,P1,8800,3,26400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Choco Bar,68,0,Married,"8,3",7,5,2022
TR12758,2,2022-05-07,P3,7500,6,45000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,60,1,Married,"6,23",7,5,2022
TR16022,286,2022-05-07,P10,15000,4,60000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick,60,0,Married,"6,19",7,5,2022
TR18127,403,2022-05-07,P2,3200,6,19200,13,Buana,Buana,General Trade,"-1,26916","116,825264",Ginger Candy ,30,0,Married,"4,06",7,5,2022
TR20946,168,2022-05-07,P2,3200,5,16000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy ,27,0,Married,"4,88",7,5,2022
TR24331,9,2022-05-07,P4,12000,2,24000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Potato Chip,33,0,Married,"9,92",7,5,2022
TR29020,164,2022-05-07,P3,7500,4,30000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,18,1,Single,0,7,5,2022
TR30380,409,2022-05-07,P5,4200,2,8400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,47,0,Married,"28,23",7,5,2022
TR43498,7,2022-05-07,P5,4200,3,12600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,31,0,Married,"4,57",7,5,2022
TR71994,234,2022-05-07,P5,4200,3,12600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,61,1,Married,"10,86",7,5,2022
TR72876,434,2022-05-07,P9,10000,7,70000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Yoghurt,37,0,Married,"9,33",7,5,2022
TR8203,324,2022-05-07,P5,4200,5,21000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,36,1,Married,"10,59",7,5,2022
TR86133,77,2022-05-07,P10,15000,2,30000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick,26,0,Married,"4,67",7,5,2022
TR89483,411,2022-05-07,P10,15000,1,15000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,19,1,Single,0,7,5,2022
TR93414,66,2022-05-07,P3,7500,6,45000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Crackers,37,1,Married,"3,04",7,5,2022
TR93449,286,2022-05-07,P5,4200,4,16800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,60,0,Married,"6,19",7,5,2022
TR94753,166,2022-05-07,P5,4200,5,21000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,33,0,Married,"3,33",7,5,2022
TR98216,312,2022-05-07,P1,8800,4,35200,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Choco Bar,54,0,Married,"18,77",7,5,2022
TR10617,221,2022-05-08,P9,10000,3,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Yoghurt,23,1,Single,"7,5",8,5,2022
TR13399,360,2022-05-08,P5,4200,2,8400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,54,0,Married,"35,78",8,5,2022
TR25148,339,2022-05-08,P1,8800,8,70400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Choco Bar,22,0,Single,"2,19",8,5,2022
TR47837,158,2022-05-08,P10,15000,1,15000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,49,1,Married,"5,6",8,5,2022
TR47872,46,2022-05-08,P10,15000,3,45000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cheese Stick,36,1,Married,"8,31",8,5,2022
TR56985,280,2022-05-08,P5,4200,2,8400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Thai Tea,60,1,Married,"9,57",8,5,2022
TR57871,218,2022-05-08,P5,4200,3,12600,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,29,0,Married,"3,52",8,5,2022
TR61103,401,2022-05-08,P5,4200,2,8400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,45,0,Married,"4,08",8,5,2022
TR647,108,2022-05-08,P2,3200,5,16000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Ginger Candy ,25,0,Single,"6,87",8,5,2022
TR77033,213,2022-05-08,P8,16000,1,16000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Oat,24,1,Single,"5,72",8,5,2022
TR78548,29,2022-05-08,P3,7500,1,7500,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,59,1,Married,"10,5",8,5,2022
TR80743,344,2022-05-08,P4,12000,4,48000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Potato Chip,47,1,Married,"5,63",8,5,2022
TR82884,318,2022-05-08,P9,10000,5,50000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Yoghurt,18,0,Single,"3,64",8,5,2022
TR84974,45,2022-05-08,P2,3200,3,9600,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy ,53,0,Married,"9,25",8,5,2022
TR85774,340,2022-05-08,P9,10000,4,40000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,41,0,Single,"10,9",8,5,2022
TR90801,226,2022-05-08,P9,10000,5,50000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt,18,0,Single,0,8,5,2022
TR10234,18,2022-05-09,P3,7500,1,7500,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,47,0,Married,"13,6",9,5,2022
TR12656,171,2022-05-09,P10,15000,3,45000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick,40,0,Married,"10,05",9,5,2022
TR12978,401,2022-05-09,P5,4200,2,8400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,45,0,Married,"4,08",9,5,2022
TR25265,83,2022-05-09,P1,8800,9,79200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Choco Bar,34,1,Married,"10,88",9,5,2022
TR29591,201,2022-05-09,P2,3200,7,22400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Ginger Candy ,57,0,Married,"6,87",9,5,2022
TR4501,73,2022-05-09,P3,7500,1,7500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers,53,0,Married,"13,71",9,5,2022
TR49881,370,2022-05-09,P5,4200,4,16800,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,26,1,Single,"1,28",9,5,2022
TR52422,339,2022-05-09,P10,15000,4,60000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick,22,0,Single,"2,19",9,5,2022
TR55535,276,2022-05-09,P5,4200,5,21000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,31,1,Married,"8,96",9,5,2022
TR55646,378,2022-05-09,P9,10000,2,20000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt,54,0,Married,"14,66",9,5,2022
TR59189,310,2022-05-09,P7,9400,2,18800,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,23,0,Married,"4,17",9,5,2022
TR59996,26,2022-05-09,P1,8800,2,17600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Choco Bar,45,1,Married,"7,83",9,5,2022
TR60436,257,2022-05-09,P7,9400,6,56400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy,60,0,Married,"4,25",9,5,2022
TR75587,112,2022-05-09,P7,9400,5,47000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy,31,1,Married,"4,44",9,5,2022
TR90912,222,2022-05-09,P3,7500,6,45000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Crackers,45,0,Married,"15,03",9,5,2022
TR94266,95,2022-05-09,P1,8800,9,79200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Choco Bar,52,0,Married,"17,42",9,5,2022
TR94784,386,2022-05-09,P2,3200,7,22400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy ,33,0,Married,"6,95",9,5,2022
TR19309,280,2022-05-10,P5,4200,3,12600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,60,1,Married,"9,57",10,5,2022
TR29544,223,2022-05-10,P4,12000,4,48000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Potato Chip,62,1,Single,"5,35",10,5,2022
TR31314,275,2022-05-10,P5,4200,5,21000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,41,0,Married,"15,33",10,5,2022
TR37508,101,2022-05-10,P8,16000,2,32000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,61,1,Married,"54,2",10,5,2022
TR41196,59,2022-05-10,P2,3200,7,22400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy ,46,1,Married,"10,57",10,5,2022
TR45070,314,2022-05-10,P8,16000,2,32000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,35,0,Married,"6,64",10,5,2022
TR6415,200,2022-05-10,P7,9400,2,18800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Coffee Candy,25,0,Married,"2,39",10,5,2022
TR71943,316,2022-05-10,P2,3200,4,12800,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy ,45,0,Married,"9,49",10,5,2022
TR95738,44,2022-05-10,P3,7500,6,45000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers,40,0,Married,"10,65",10,5,2022
TR98292,422,2022-05-10,P9,10000,7,70000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Yoghurt,21,1,Single,"3,88",10,5,2022
TR12063,293,2022-05-11,P5,4200,3,12600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea,54,0,Married,"10,4",11,5,2022
TR2385,28,2022-05-11,P10,15000,4,60000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick,55,0,Married,"6,08",11,5,2022
